job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown,age,balance,day,duration,campaign,pdays,previous,INDEX,TARGET
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,1.9011220196353436,0.75,-0.5657894736842105,2.0,0.0,0.0,946,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8666666666666667,-0.3169705469845722,-0.5833333333333334,-0.17543859649122806,0.5,95.0,4.0,4186,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4,-0.13253856942496495,-1.0,-0.2894736842105263,0.0,0.0,0.0,1677,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.2433380084151473,-0.25,-0.49122807017543857,0.0,0.0,0.0,4277,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5333333333333333,-0.24754558204768584,0.08333333333333333,0.03508771929824561,0.0,323.0,1.0,906,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3333333333333333,-0.4123422159887798,-0.3333333333333333,-0.23684210526315788,0.0,0.0,0.0,2479,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.6185133239831697,0.3333333333333333,0.2149122807017544,1.5,0.0,0.0,4025,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,-0.3169705469845722,1.1666666666666667,12.456140350877194,0.0,0.0,0.0,568,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4,-0.091164095371669,-0.75,-0.5350877192982456,-0.5,0.0,0.0,747,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7333333333333333,-0.27489481065918653,-0.8333333333333334,-0.10526315789473684,-0.5,338.0,1.0,2000,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.26666666666666666,1.5981767180925666,0.4166666666666667,-0.7631578947368421,2.5,0.0,0.0,3529,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.26666666666666666,-0.08695652173913043,-0.6666666666666666,0.03070175438596491,-0.5,0.0,0.0,3573,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5333333333333333,0.6164095371669004,1.1666666666666667,0.49122807017543857,-0.5,87.0,3.0,3695,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6666666666666666,-0.0007012622720897616,1.0,1.1666666666666667,-0.5,0.0,0.0,296,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7333333333333333,0.3015427769985975,1.0833333333333333,-0.3991228070175439,-0.5,206.0,2.0,891,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4,-0.16269284712482468,0.9166666666666666,0.7017543859649122,-0.5,0.0,0.0,2895,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7333333333333333,1.9537166900420757,0.25,-0.7807017543859649,-0.5,0.0,0.0,1689,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9333333333333333,0.1241234221598878,-0.6666666666666666,0.4956140350877193,-0.5,0.0,0.0,806,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.26666666666666666,-0.3169705469845722,1.0833333333333333,-0.06140350877192982,-0.5,0.0,0.0,2773,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,-0.04908835904628331,-0.25,0.4780701754385965,-0.5,0.0,0.0,3376,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6,4.951612903225806,-0.4166666666666667,0.3684210526315789,0.0,0.0,0.0,2535,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,2.2959326788218792,0.9166666666666666,-0.2894736842105263,5.0,0.0,0.0,2118,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2,1.826788218793829,0.0,11.333333333333334,1.0,0.0,0.0,3673,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7333333333333333,-0.2776998597475456,0.5833333333333334,-0.5219298245614035,-0.5,0.0,0.0,2976,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,-0.3141654978962132,0.3333333333333333,-0.4868421052631579,1.5,0.0,0.0,859,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4,-0.3169705469845722,0.5833333333333334,1.706140350877193,1.5,0.0,0.0,4072,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4,11.598877980364657,1.0833333333333333,-0.5570175438596491,-0.5,0.0,0.0,2386,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8,3.26507713884993,-0.6666666666666666,0.3815789473684211,-0.5,103.0,8.0,3701,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-0.3127629733520337,0.16666666666666666,-0.27631578947368424,0.5,358.0,4.0,3543,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4,-0.5427769985974754,-0.5833333333333334,0.17543859649122806,0.0,0.0,0.0,2732,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,-0.014726507713884993,0.8333333333333334,-0.49122807017543857,7.5,0.0,0.0,2200,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7333333333333333,4.814165497896213,-0.25,-0.05701754385964912,-0.5,371.0,1.0,496,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5333333333333333,0.7966339410939691,-1.0833333333333333,-0.75,-0.5,0.0,0.0,3257,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,-0.6051893408134642,-0.3333333333333333,-0.4692982456140351,1.5,293.0,3.0,1117,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.48667601683029454,-1.0,-0.03070175438596491,0.0,0.0,0.0,1353,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2,-0.7931276297335204,-0.75,-0.05701754385964912,-0.5,94.0,1.0,3493,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3333333333333333,0.1718092566619916,-0.9166666666666666,-0.08333333333333333,-0.5,0.0,0.0,2698,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.40813464235624125,-0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,739,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.13333333333333333,0.8281907433380085,0.25,0.19298245614035087,0.5,0.0,0.0,938,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5333333333333333,0.01753155680224404,-0.75,3.456140350877193,-0.5,367.0,1.0,2714,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4,-0.24403927068723702,-0.9166666666666666,-0.7149122807017544,-0.5,0.0,0.0,3280,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.13333333333333333,0.4284712482468443,1.25,1.0,0.0,0.0,0.0,4132,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6,1.3134642356241235,-0.9166666666666666,0.37280701754385964,0.5,242.0,4.0,3797,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.26666666666666666,0.532258064516129,-0.8333333333333334,0.10087719298245613,0.5,0.0,0.0,1637,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4,0.44600280504908835,0.8333333333333334,-0.15789473684210525,-0.5,0.0,0.0,2807,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5333333333333333,-0.09607293127629733,1.1666666666666667,-0.2412280701754386,-0.5,3.0,1.0,4488,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.211781206171108,-0.9166666666666666,0.10964912280701754,-0.5,0.0,0.0,4190,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5333333333333333,1.076437587657784,0.3333333333333333,-0.5701754385964912,0.0,0.0,0.0,1803,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.06666666666666667,-0.08835904628330996,-0.75,-0.3201754385964912,-0.5,0.0,0.0,2897,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6666666666666666,17.79242636746143,0.08333333333333333,-0.3991228070175439,-0.5,0.0,0.0,1031,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.2,-0.1774193548387097,-0.5833333333333334,-0.008771929824561403,-0.5,0.0,0.0,3704,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.2447405329593268,0.25,0.5657894736842105,-0.5,0.0,0.0,2810,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4845722300140252,0.08333333333333333,0.34649122807017546,-0.5,318.0,1.0,3922,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.26666666666666666,0.021739130434782608,-0.3333333333333333,0.17543859649122806,0.5,0.0,0.0,4158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4,-0.3169705469845722,1.0833333333333333,0.34649122807017546,-0.5,0.0,0.0,2685,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4,-0.15497896213183732,-0.3333333333333333,-0.5614035087719298,0.0,0.0,0.0,3536,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,-0.3155680224403927,0.08333333333333333,-0.021929824561403508,-0.5,0.0,0.0,449,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4666666666666667,-0.3169705469845722,-0.75,-0.5043859649122807,0.0,0.0,0.0,3760,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,-0.23492286115007013,0.6666666666666666,1.236842105263158,0.0,89.0,4.0,2436,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.26788218793828894,-0.4166666666666667,0.04824561403508772,0.0,0.0,0.0,4303,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5333333333333333,1.008415147265077,0.4166666666666667,1.7675438596491229,-0.5,0.0,0.0,120,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.08555399719495091,-0.3333333333333333,-0.42543859649122806,0.0,0.0,0.0,1643,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.2666666666666666,1.2419354838709677,-1.0,4.184210526315789,0.0,115.0,1.0,3644,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,-0.1458625525946704,-0.3333333333333333,6.798245614035087,1.0,0.0,0.0,494,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4,-0.2208976157082749,0.0,0.008771929824561403,8.5,0.0,0.0,2001,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13333333333333333,2.4551192145862553,-0.8333333333333334,1.8640350877192982,0.0,139.0,1.0,4456,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,-0.3246844319775596,-0.5833333333333334,-0.7543859649122807,-0.5,0.0,0.0,2273,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0666666666666667,0.09607293127629733,-0.8333333333333334,-0.5394736842105263,-0.5,0.0,0.0,3156,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6,-0.018934081346423562,-0.5833333333333334,2.2280701754385963,0.0,0.0,0.0,3840,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.2,2.4551192145862553,0.25,0.40350877192982454,-0.5,0.0,0.0,3327,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.26666666666666666,1.049789621318373,-1.1666666666666667,0.06578947368421052,0.5,0.0,0.0,754,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,-0.02314165497896213,0.16666666666666666,-0.3157894736842105,1.0,0.0,0.0,121,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9333333333333333,1.5252454417952315,0.0,-0.7324561403508771,14.0,0.0,0.0,1363,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.13333333333333333,-0.3169705469845722,-1.0833333333333333,0.2719298245614035,5.5,0.0,0.0,2344,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,-0.3169705469845722,-0.4166666666666667,-0.10526315789473684,-0.5,0.0,0.0,576,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06666666666666667,-0.16199158485273493,0.3333333333333333,-0.4649122807017544,0.5,0.0,0.0,920,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,-0.5946704067321178,-0.4166666666666667,-0.4605263157894737,-0.5,309.0,4.0,374,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2,-0.3127629733520337,0.9166666666666666,-0.37280701754385964,-0.5,436.0,1.0,2306,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3333333333333333,0.38920056100981765,0.4166666666666667,0.2412280701754386,0.0,0.0,0.0,2353,0
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.26666666666666666,-1.1332398316970547,0.16666666666666666,-0.4780701754385965,1.0,0.0,0.0,1958,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-0.3085553997194951,0.5833333333333334,-0.2412280701754386,-0.5,0.0,0.0,1640,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.13333333333333333,-0.08835904628330996,-0.9166666666666666,2.6447368421052633,-0.5,0.0,0.0,2259,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8666666666666667,-0.18022440392706873,0.16666666666666666,0.15350877192982457,-0.5,64.0,5.0,512,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2,0.9628330995792427,-0.16666666666666666,-0.706140350877193,-0.5,347.0,1.0,1194,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,0.08906030855539972,1.0,0.9254385964912281,-0.5,0.0,0.0,1801,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.13333333333333333,0.5049088359046283,-0.08333333333333333,-0.14035087719298245,-0.5,0.0,0.0,4379,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,0.3015427769985975,1.0833333333333333,-0.4605263157894737,3.0,0.0,0.0,827,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.6,-0.28330995792426367,0.4166666666666667,-0.19736842105263158,-0.5,0.0,0.0,2231,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.4666666666666666,2.914446002805049,-0.3333333333333333,0.11842105263157894,-0.5,0.0,0.0,473,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.26666666666666666,-0.3169705469845722,0.08333333333333333,2.1447368421052633,0.5,0.0,0.0,1992,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.7333333333333333,-0.0070126227208976155,0.25,1.2675438596491229,0.5,96.0,3.0,3297,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3333333333333333,-0.3169705469845722,-0.75,0.33771929824561403,-0.5,100.0,2.0,941,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4,2.3856942496493687,0.3333333333333333,-0.7675438596491229,0.5,0.0,0.0,4374,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.31626928471248245,0.3333333333333333,0.3157894736842105,-0.5,0.0,0.0,4302,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.35834502103786814,-1.0,0.03070175438596491,-0.5,0.0,0.0,1831,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4,0.5729312762973352,1.0833333333333333,1.5964912280701755,0.0,0.0,0.0,167,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2,-0.27279102384291726,-1.1666666666666667,-0.5657894736842105,3.0,0.0,0.0,2154,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3333333333333333,0.2805049088359046,-0.16666666666666666,-0.33771929824561403,0.0,0.0,0.0,1329,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,2.4684431977559607,1.1666666666666667,-0.27631578947368424,0.5,0.0,0.0,4046,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5333333333333333,0.019635343618513323,1.0,0.11403508771929824,0.0,0.0,0.0,291,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,2.020336605890603,-0.6666666666666666,-0.5921052631578947,1.0,0.0,0.0,3800,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,4.042776998597476,0.4166666666666667,1.3201754385964912,0.0,0.0,0.0,1971,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.7819074333800842,-1.25,0.4649122807017544,0.0,0.0,0.0,95,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13333333333333333,-0.3169705469845722,0.3333333333333333,-0.42105263157894735,-0.5,0.0,0.0,4058,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.06666666666666667,-0.01753155680224404,-0.8333333333333334,-0.7368421052631579,0.5,170.0,2.0,3299,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-0.3169705469845722,-1.1666666666666667,-0.6096491228070176,0.0,0.0,0.0,1787,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,0.25806451612903225,0.08333333333333333,2.425438596491228,0.5,0.0,0.0,511,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.13333333333333333,0.6143057503506312,-0.25,-0.2807017543859649,0.0,342.0,4.0,383,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.26666666666666666,-0.2762973352033661,-0.5833333333333334,-0.6008771929824561,1.0,0.0,0.0,3735,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.8,-0.3008415147265077,0.8333333333333334,1.7763157894736843,0.0,0.0,0.0,1641,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7333333333333334,0.9733520336605891,-1.25,0.868421052631579,0.0,189.0,5.0,301,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,0.07082748948106592,0.5,-0.4956140350877193,-0.5,0.0,0.0,3635,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0666666666666667,-0.3008415147265077,-0.25,-0.2719298245614035,0.0,0.0,0.0,1157,0
